"TransectName","Point","Year","DOY","Habitat","DistanceBin","TimeBin","Count"
"Bird Plan Rainbow","BP_RB3",2014,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB3",2014,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB3",2014,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB3",2014,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB3",2014,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB3",2015,134,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB3",2015,134,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB3",2015,134,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB3",2015,134,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB3",2015,134,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB3",2015,134,"Hardwood Plantation","G25",10,1
"Bird Plan Rainbow","BP_RB3",2016,132,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB3",2016,132,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB3",2016,132,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB3",2016,132,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB3",2016,132,"Hardwood Plantation","L25",10,1
"Bird Plan Rainbow","BP_RB3",2016,132,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB3",2019,137,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB3",2019,137,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB3",2019,137,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB3",2019,137,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB3",2019,137,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB3",2019,137,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB3",2021,138,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB3",2021,138,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB3",2021,138,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB3",2021,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB3",2021,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB3",2021,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB3",2022,137,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB3",2022,137,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB3",2022,137,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB3",2022,137,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB3",2022,137,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB3",2022,137,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2005,143,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2005,143,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2005,143,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB4",2005,143,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2005,143,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2005,143,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2006,142,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB4",2006,142,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB4",2006,142,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2006,142,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2006,142,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2006,142,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2007,138,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB4",2007,138,"Hardwood Plantation","G25",3,2
"Bird Plan Rainbow","BP_RB4",2007,138,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2007,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2007,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2007,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2008,140,"Hardwood Plantation","L25",3,2
"Bird Plan Rainbow","BP_RB4",2008,140,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2008,140,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2008,140,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2008,140,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2008,140,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2009,140,"Hardwood Plantation","L25",3,2
"Bird Plan Rainbow","BP_RB4",2009,140,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2009,140,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2009,140,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2009,140,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2009,140,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2010,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2010,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2010,139,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB4",2010,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2010,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2010,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2011,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2011,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2011,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2011,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2011,139,"Hardwood Plantation","L25",10,1
"Bird Plan Rainbow","BP_RB4",2011,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2012,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2012,139,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB4",2012,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2012,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2012,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2012,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2013,135,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB4",2013,135,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB4",2013,135,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2013,135,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2013,135,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2013,135,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2014,139,"Hardwood Plantation","L25",3,2
"Bird Plan Rainbow","BP_RB4",2014,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2014,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2014,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2014,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2014,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2015,134,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2015,134,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2015,134,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2015,134,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2015,134,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2015,134,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2016,132,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2016,132,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB4",2016,132,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2016,132,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2016,132,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2016,132,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2019,136,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB4",2019,136,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2019,136,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2019,136,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2019,136,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2019,136,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2021,138,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB4",2021,138,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB4",2021,138,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2021,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2021,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2021,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB4",2022,137,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB4",2022,137,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB4",2022,137,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB4",2022,137,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB4",2022,137,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB4",2022,137,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2005,143,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2005,143,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2005,143,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2005,143,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2005,143,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2005,143,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2006,142,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2006,142,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2006,142,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2006,142,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2006,142,"Hardwood Plantation","L25",10,1
"Bird Plan Rainbow","BP_RB5",2006,142,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2007,138,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2007,138,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB5",2007,138,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2007,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2007,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2007,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2008,140,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2008,140,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2008,140,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2008,140,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2008,140,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2008,140,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2009,140,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2009,140,"Hardwood Plantation","G25",3,2
"Bird Plan Rainbow","BP_RB5",2009,140,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2009,140,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2009,140,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2009,140,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2010,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2010,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2010,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2010,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2010,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2010,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2011,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2011,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2011,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2011,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2011,139,"Hardwood Plantation","L25",10,1
"Bird Plan Rainbow","BP_RB5",2011,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2012,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2012,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2012,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2012,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2012,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2012,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2013,135,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2013,135,"Hardwood Plantation","G25",3,2
"Bird Plan Rainbow","BP_RB5",2013,135,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2013,135,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2013,135,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2013,135,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2014,139,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2014,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2014,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2014,139,"Hardwood Plantation","G25",5,1
"Bird Plan Rainbow","BP_RB5",2014,139,"Hardwood Plantation","L25",10,1
"Bird Plan Rainbow","BP_RB5",2014,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2015,134,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2015,134,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2015,134,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2015,134,"Hardwood Plantation","G25",5,1
"Bird Plan Rainbow","BP_RB5",2015,134,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2015,134,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2016,132,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2016,132,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2016,132,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2016,132,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2016,132,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2016,132,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2019,136,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2019,136,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2019,136,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB5",2019,136,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2019,136,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2019,136,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2021,138,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB5",2021,138,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB5",2021,138,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB5",2021,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2021,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2021,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB5",2022,137,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB5",2022,137,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB5",2022,137,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB5",2022,137,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB5",2022,137,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB5",2022,137,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2005,143,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB6",2005,143,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB6",2005,143,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2005,143,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2005,143,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2005,143,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2006,142,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2006,142,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB6",2006,142,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB6",2006,142,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2006,142,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2006,142,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2007,138,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2007,138,"Hardwood Plantation","G25",3,2
"Bird Plan Rainbow","BP_RB6",2007,138,"Hardwood Plantation","L25",5,1
"Bird Plan Rainbow","BP_RB6",2007,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2007,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2007,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2008,140,"Hardwood Plantation","L25",3,2
"Bird Plan Rainbow","BP_RB6",2008,140,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2008,140,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2008,140,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2008,140,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2008,140,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2009,140,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2009,140,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB6",2009,140,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2009,140,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2009,140,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2009,140,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2010,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB6",2010,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2010,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2010,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2010,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2010,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2011,139,"Hardwood Plantation","L25",3,2
"Bird Plan Rainbow","BP_RB6",2011,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2011,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2011,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2011,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2011,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2012,139,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2012,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2012,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2012,139,"Hardwood Plantation","G25",5,1
"Bird Plan Rainbow","BP_RB6",2012,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2012,139,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2013,135,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB6",2013,135,"Hardwood Plantation","G25",3,1
"Bird Plan Rainbow","BP_RB6",2013,135,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2013,135,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2013,135,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2013,135,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2014,139,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB6",2014,139,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2014,139,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2014,139,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2014,139,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2014,139,"Hardwood Plantation","G25",10,1
"Bird Plan Rainbow","BP_RB6",2015,134,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB6",2015,134,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2015,134,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2015,134,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2015,134,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2015,134,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2016,132,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2016,132,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2016,132,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2016,132,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2016,132,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2016,132,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2019,136,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2019,136,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2019,136,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2019,136,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2019,136,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2019,136,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2021,138,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB6",2021,138,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2021,138,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2021,138,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2021,138,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2021,138,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB6",2022,137,"Hardwood Plantation","L25",3,0
"Bird Plan Rainbow","BP_RB6",2022,137,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB6",2022,137,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB6",2022,137,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB6",2022,137,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB6",2022,137,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB7",2005,143,"Hardwood Plantation","L25",3,2
"Bird Plan Rainbow","BP_RB7",2005,143,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB7",2005,143,"Hardwood Plantation","L25",5,0
"Bird Plan Rainbow","BP_RB7",2005,143,"Hardwood Plantation","G25",5,0
"Bird Plan Rainbow","BP_RB7",2005,143,"Hardwood Plantation","L25",10,0
"Bird Plan Rainbow","BP_RB7",2005,143,"Hardwood Plantation","G25",10,0
"Bird Plan Rainbow","BP_RB7",2006,142,"Hardwood Plantation","L25",3,1
"Bird Plan Rainbow","BP_RB7",2006,142,"Hardwood Plantation","G25",3,0
"Bird Plan Rainbow","BP_RB7",2006,142,"Hardwood Plantation","L25",5,0
